        1.311766981        0.017745814  245    9    0    0
        1.319717200        0.016594860  239   15    0    0
        1.327667418        0.015078367  231   23    0    0
        1.335617637        0.013079682  219   35    0    0
        1.343567855        0.010436397  203   51    0    0
        1.351518074        0.006942903  181   73    0    0
        1.359468292        0.002376080  156   98    0    0
        1.367418511       -0.003455209  130  124    0    0
        1.375368729       -0.010663823  105  149    0    0
        1.383318948       -0.019275659   84  170    0    0
        1.391269167       -0.029258291   66  188    0    0
        1.399219385       -0.040557257   53  201    0    0
        1.407169604       -0.053119246   43  211    0    0
        1.415119822       -0.066900967   35  219    0    0
        1.423070041       -0.081869950   29  225    0    0
        1.431020259       -0.098002340   24  230    0    0
        1.438970478       -0.115280175   20  234    0    0
        1.446920696       -0.133689003   17  237    0    0
        1.454870915       -0.153216036   15  239    0    0
        1.462821134       -0.173848778   13  241    0    0
        1.470771352       -0.195574020   11  243    0    0
        1.478721571       -0.218377105    9  245    0    0
        1.486671789       -0.242241392    8  246    0    0
        1.494622008       -0.267147863    7  247    0    0
        1.502572226       -0.293074825    6  248    0    0
        1.510522445       -0.319997702    6  248    0    0
        1.518472663       -0.347888877    5  249    0    0
        1.526422882       -0.376717586    4  250    0    0
        1.534373101       -0.406449848    4  250    0    0
        1.542323319       -0.437048424    3  251    0    0
        1.550273538       -0.468472812    3  251    0    0
        1.558223756       -0.500679259    3  251    0    0
        1.566173975       -0.533620792    2  252    0    0
        1.574124193       -0.567247283    2  252    0    0
        1.582074412       -0.601505515    2  252    0    0
        1.590024631       -0.636339279    2  252    0    0
        1.597974849       -0.671689482    1  253    0    0
        1.605925068       -0.707494270    1  253    0    0
        1.613875286       -0.743689171    1  253    0    0
        1.621825505       -0.780207244    1  253    0    0
        1.629775723       -0.816979251    1  253    0    0
        1.637725942       -0.853933836    1  253    0    0
        1.645676160       -0.890997713    1  253    0    0
        1.653626379       -0.928095876    0  254    0    0
        1.661576598       -0.965151807    0  254    0    0
        1.669526816       -1.002087704    0  254    0    0
        1.677477035       -1.038824708    0  254    0    0
        1.685427253       -1.075283147    0  254    0    0
        1.693377472       -1.111382777    0  254    0    0
        1.701327690       -1.147043040    0  254    0    0
        1.709277909       -1.182183315    0  254    0    0
        1.717228127       -1.216723182    0  254    0    0
        1.725178346       -1.250582682    0  254    0    0
        1.733128565       -1.283682582    0  254    0    0
        1.741078783       -1.315944640    0  254    0    0
        1.749029002       -1.347291869    0  254    0    0
        1.756979220       -1.377648795    0  254    0    0
        1.764929439       -1.406941719    0  254    0    0
        1.772879657       -1.435098973    0  254    0    0
        1.780829876       -1.462051162    0  254    0    0
        1.788780094       -1.487731415    0  254    0    0
        1.796730313       -1.512075614    0  254    0    0
        1.804680532       -1.535022624    0  254    0    0
        1.812630750       -1.556514511    0  254    0    0
        1.820580969       -1.576496744    0  254    0    0
        1.828531187       -1.594918399    0  254    0    0
        1.836481406       -1.611732332    0  254    0    0
        1.844431624       -1.626895359    0  254    0    0
        1.852381843       -1.640368405    0  254    0    0
        1.860332061       -1.652116650    0  254    0    0
        1.868282280       -1.662109656    0  254    0    0
        1.876232499       -1.670321474    0  254    0    0
        1.884182717       -1.676730746    0  254    0    0
        1.892132936       -1.681320776    0  254    0    0
        1.900083154       -1.684079593    0  254    0    0
        1.908033373       -1.685000000    0  255    0    0
        1.908033373       -1.685000000    0  255    0    0
        1.913996007       -1.685078922    0  254    0    0
        1.919958641       -1.685315558    0  254    0    0
        1.925921275       -1.685709512    0  254    0    0
        1.931883909       -1.686260127    0  254    0    0
        1.937846543       -1.686966484    0  254    0    0
        1.943809177       -1.687827407    0  254    0    0
        1.949771812       -1.688841462    0  254    0    0
        1.955734446       -1.690006962    0  254    0    0
        1.961697080       -1.691321970    0  254    0    0
        1.967659714       -1.692784305    0  254    0    0
        1.973622348       -1.694391543    0  254    0    0
        1.979584982       -1.696141026    0  254    0    0
        1.985547616       -1.698029865    0  254    0    0
        1.991510250       -1.700054946    0  254    0    0
        1.997472884       -1.702212937    0  254    0    0
        2.003435518       -1.704500297    0  254    0    0
        2.009398153       -1.706913278    0  254    0    0
        2.015360787       -1.709447938    0  254    0    0
        2.021323421       -1.712100144    0  254    0    0
        2.027286055       -1.714865583    0  254    0    0
        2.033248689       -1.717739770    0  254    0    0
        2.039211323       -1.720718053    0  254    0    0
        2.045173957       -1.723795629    0  254    0    0
        2.051136591       -1.726967544    0  254    0    0
        2.057099225       -1.730228710    0  254    0    0
        2.063061859       -1.733573907    0  254    0    0
        2.069024493       -1.736997797    0  254    0    0
        2.074987128       -1.740494935    0  254    0    0
        2.080949762       -1.744059770    0  254    0    0
        2.086912396       -1.747686663    0  254    0    0
        2.092875030       -1.751369893    0  254    0    0
        2.098837664       -1.755103667    0  254    0    0
        2.104800298       -1.758882126    0  254    0    0
        2.110762932       -1.762699363    0  254    0    0
        2.116725566       -1.766549421    0  254    0    0
        2.122688200       -1.770426314    0  254    0    0
        2.128650834       -1.774324025    0  254    0    0
        2.134613469       -1.778236525    0  254    0    0
        2.140576103       -1.782157777    0  254    0    0
        2.146538737       -1.786081745    0  254    0    0
        2.152501371       -1.790002404    0  254    0    0
        2.158464005       -1.793913751    0  254    0    0
        2.164426639       -1.797809810    0  254    0    0
        2.170389273       -1.801684642    0  254    0    0
        2.176351907       -1.805532354    0  254    0    0
        2.182314541       -1.809347109    0  254    0    0
        2.188277175       -1.813123131    0  254    0    0
        2.194239810       -1.816854714    0  254    0    0
        2.200202444       -1.820536231    0  254    0    0
        2.206165078       -1.824162142    0  254    0    0
        2.212127712       -1.827727001    0  254    0    0
        2.218090346       -1.831225462    0  254    0    0
        2.224052980       -1.834652289    0  254    0    0
        2.230015614       -1.838002361    0  254    0    0
        2.235978248       -1.841270680    0  254    0    0
        2.241940882       -1.844452378    0  254    0    0
        2.247903516       -1.847542723    0  254    0    0
        2.253866151       -1.850537124    0  254    0    0
        2.259828785       -1.853431138    0  254    0    0
        2.265791419       -1.856220480    0  254    0    0
        2.271754053       -1.858901022    0  254    0    0
        2.277716687       -1.861468801    0  254    0    0
        2.283679321       -1.863920026    0  254    0    0
        2.289641955       -1.866251083    0  254    0    0
        2.295604589       -1.868458535    0  254    0    0
        2.301567223       -1.870539134    0  254    0    0
        2.307529857       -1.872489818    0  254    0    0
        2.313492492       -1.874307720    0  254    0    0
        2.319455126       -1.875990170    0  254    0    0
        2.325417760       -1.877534698    0  254    0    0
        2.331380394       -1.878939038    0  254    0    0
        2.337343028       -1.880201131    0  254    0    0
        2.343305662       -1.881319128    0  254    0    0
        2.349268296       -1.882291390    0  254    0    0
        2.355230930       -1.883116494    0  254    0    0
        2.361193564       -1.883793232    0  254    0    0
        2.367156198       -1.884320613    0  254    0    0
        2.373118832       -1.884697866    0  254    0    0
        2.379081467       -1.884924439    0  254    0    0
        2.385044101       -1.885000000    0  255    0    0
  
